customer_id,first_name,last_name,email,phone_number,address,city,state,country,zip_code,signup_date,last_purchase_date,total_purchases,total_spent,loyalty_program_member,customer_segment,preferred_channel,feedback_score,support_tickets_opened,churn_risk
cust_924,Joshua,Ayala,waynegriffin@example.net,,69303 Megan Loaf Suite 525,Walkertown,South Carolina,Germany,94315,2024-01-27,2024-10-17,40,8386.46,No,Platinum,,1,13,Low
cust_802,David,Goodman,tylerchristine@example.com,353-849-6551x564,963 Robin Causeway Apt. 582,Port Danielborough,Arizona,Canada,11755,2024-01-27,2024-04-22,28,5228.12,Yes,Platinum,None,5,16,High
cust_909,Peter,Brown,wchavez@example.net,(857)223-1631,781 Denise Walk,West Kayleemouth,Alaska,United Kingdom,25137,2024-01-28,2024-06-27,94,1092.4,No,Gold,None,2,12,High
cust_368,Christopher,Hunter,hscott@example.com,3068661554,16704 Williams Vista Apt. 290,New Eric,Vermont,United Kingdom,62080,2024-01-31,2024-02-15,6,1545.5,No,Gold,Email,5,9,High
cust_689,Emily,Arnold,ljoyce@example.com,001-241-976-7553x981,8159 Luke Rapids,New Biancastad,North Carolina,India,80261,2024-01-31,2024-07-12,47,6298.11,Yes,Platinum,Phone,5,13,High
cust_970,Kathy,Berg,ifrederick@example.net,(718)752-5576x881,08196 Kirk Greens,Hughesmouth,Alabama,Germany,93379,2024-01-31,2024-06-12,9,7999.85,Yes,Platinum,None,1,6,High
cust_997,Ricardo,Blake,kimriley@example.com,510-710-4279x749,210 Melissa Union Apt. 889,Carrville,Indiana,United States,20898,2024-01-31,2024-09-12,77,5409.97,Yes,Platinum,Phone,3,8,Medium
cust_43,Heather,Weber,jenniferwilliams@example.com,+1-937-994-7383x47359,8862 Laurie Dam Suite 075,Lake Meghanville,Maine,Brazil,11494,2024-02-01,2024-04-11,79,8498.88,Yes,Platinum,None,4,20,High
cust_151,Philip,Taylor,rmeyer@example.net,+1-536-439-2649x5782,48262 Lonnie Point,East Lonnieberg,Washington,United States,04365,2024-02-03,2024-09-17,19,8488.21,No,Platinum,Email,2,2,Medium
cust_62,Robert,Haney,ywest@example.com,482-551-2868,47868 Morrow Gateway,Reedview,Illinois,Brazil,95531,2024-02-03,2024-02-11,83,7121.31,No,Platinum,Email,1,9,High
cust_718,Gregory,Moore,herrerathomas@example.org,935.399.9400x41084,1135 Margaret Trail,Jamesmouth,Georgia,United States,22092,2024-02-04,2024-06-19,62,2740.3,No,Platinum,None,3,20,High
cust_429,Jeremy,Collins,hallchristopher@example.org,001-524-387-6230,42817 Cummings Drives,East Kristin,Massachusetts,United States,23018,2024-02-04,2024-06-14,99,3976.16,Yes,Platinum,Email,3,19,High
cust_268,Lauren,Klein,karen68@example.net,001-762-811-0225x8030,7447 Kathleen Gateway,Lake William,Kansas,United Kingdom,37350,2024-02-05,2024-09-13,16,136.52,Yes,Silver,Email,2,15,Medium
cust_351,Christian,Tucker,christopher85@example.com,857-270-2992x9596,736 Nicholas Vista Apt. 163,North Ashley,Idaho,India,21356,2024-02-05,2024-10-14,31,797.52,No,Gold,None,1,15,Low
cust_364,Sarah,Taylor,zsimmons@example.com,7809850960,511 Terri Tunnel Apt. 828,New Sandraborough,Wisconsin,Japan,10080,2024-02-05,2024-05-25,29,7426.7,No,Platinum,,5,9,High
cust_663,Christine,Caldwell,carriewilson@example.com,2776004093,1840 Cassandra Turnpike Apt. 218,Lake Jasonfurt,Montana,Brazil,21514,2024-02-05,2024-08-12,91,6598.8,No,Platinum,,5,0,Medium
cust_72,Tyler,Jensen,trodriguez@example.org,(559)965-7569x2459,65479 Mark Harbors Suite 519,New Wendy,Idaho,Australia,89854,2024-02-06,2024-02-12,55,1156.62,Yes,Gold,Phone,3,4,High
cust_906,Rebecca,Nguyen,jsmith@example.net,313-543-4857,962 Patterson Mall,East Tristanport,Florida,India,15702,2024-02-06,2024-03-15,80,9172.23,Yes,Platinum,None,3,16,High
cust_184,Stephanie,Montgomery,jennifermitchell@example.org,001-422-531-0592x745,552 West Estates,Davidtown,Montana,India,65960,2024-02-07,2024-10-04,64,1871.25,No,Gold,Email,1,9,Low
cust_911,John,Robinson,meganlloyd@example.com,287-944-8883x92375,85825 Newton Knolls,Yolandaville,Indiana,India,81792,2024-02-08,2024-09-21,8,9365.23,No,Platinum,None,4,6,Low
cust_57,Laura,Hill,berryamy@example.com,(624)604-1574x733,99330 Dana Center,South Markfort,Connecticut,Australia,89786,2024-02-09,2024-02-10,14,6974.96,No,Platinum,Email,5,1,High
cust_637,Michael,Stewart,jason21@example.net,+1-414-730-8779x7247,21883 Fuller Spring Suite 819,Lake Sara,Alabama,Japan,40151,2024-02-10,2024-06-10,33,4969.55,Yes,Platinum,Phone,5,3,High
cust_637,Michael,Stewart,jason21@example.net,+1-414-730-8779x7247,21883 Fuller Spring Suite 819,Lake Sara,Alabama,Japan,40151,2024-02-10,2024-06-10,33,4969.55,Yes,Platinum,Phone,5,3,High
cust_312,Catherine,Pittman,manuelhale@example.com,(598)533-4774,8319 Crystal Skyway,East Arthurberg,Alabama,India,47629,2024-02-13,2024-07-02,72,3979.58,No,Platinum,,5,14,High
cust_884,Michael,Riley,joynelson@example.com,7964064724,3787 Harrison Plaza Suite 070,Robertfort,New Jersey,Canada,60551,2024-02-14,2024-02-27,15,5782.65,No,Platinum,Phone,1,10,High
cust_884,Michael,Riley,joynelson@example.com,7964064724,3787 Harrison Plaza Suite 070,Robertfort,New Jersey,Canada,60551,2024-02-14,2024-02-27,15,5782.65,No,Platinum,Phone,1,10,High
cust_874,Zachary,Williamson,adrianmcneil@example.com,361-713-9979x927,33878 Khan Drive Suite 898,Huntville,Ohio,Australia,34344,2024-02-15,2024-10-10,73,4910.28,Yes,Platinum,SMS,1,9,Low
cust_948,Traci,King,jerry82@example.net,920.647.6766x6082,871 Brian Mountains Suite 313,Petersborough,Connecticut,United States,49183,2024-02-16,2024-08-07,89,8681.47,No,Platinum,Email,1,1,Medium
cust_627,Ryan,Gordon,alawson@example.net,,0892 Gonzalez Manor,West Caitlynmouth,Nevada,France,34235,2024-02-16,2024-05-02,56,2025.57,Yes,Platinum,Phone,3,8,High
cust_627,Ryan,Gordon,alawson@example.net,,0892 Gonzalez Manor,West Caitlynmouth,Nevada,France,34235,2024-02-16,2024-05-02,56,2025.57,Yes,Platinum,Phone,3,8,High
cust_472,David,Thomas,jpeterson@example.org,(895)382-6418x6965,87612 Lindsay Island,Tinaville,Kentucky,Germany,25672,2024-02-16,2024-05-23,85,8522.31,No,Platinum,Email,1,9,High
cust_602,Nathaniel,Braun,laura24@example.org,832-861-1890x034,630 Smith Plains,Westburgh,Arkansas,France,20351,2024-02-18,2024-02-25,19,138.85,No,Silver,SMS,4,13,High
cust_586,Kevin,Roberts,nathan39@example.com,521-338-3507x12455,900 Preston Shoals,North Sarah,California,United Kingdom,94496,2024-02-18,2024-04-15,80,9242.08,No,Platinum,Phone,2,4,High
cust_768,Robert,Eaton,bgreen@example.com,(556)289-6987x0368,8379 Richard Forks,Port Melvinburgh,West Virginia,United Kingdom,19502,2024-02-19,2024-08-08,90,5690.47,No,Platinum,Email,2,5,Medium
cust_781,Alexandra,Flynn,zgarcia@example.com,(866)950-5188x601,9234 Tara Land Suite 985,West Mariotown,Tennessee,Australia,44426,2024-02-21,2024-05-29,65,5878.81,Yes,Platinum,Phone,1,19,High
cust_962,Paul,Thompson,mary51@example.org,001-826-958-3879x6334,646 Reese Gateway Apt. 273,Bakermouth,Rhode Island,France,19720,2024-02-22,2024-08-09,3,1783.38,No,Gold,Email,2,0,Medium
cust_726,Nicholas,Lopez,nicholas47@example.org,555.494.0799x23045,67781 Rivera Highway,Grossbury,New Hampshire,Japan,02185,2024-02-22,2024-03-21,25,6601.79,Yes,Platinum,Email,5,4,High
cust_529,Karen,Brown,andrewstheresa@example.net,(771)515-2610,92300 Jones Meadows Suite 007,Rebeccaland,North Carolina,India,75736,2024-02-25,2024-07-06,46,2265.15,No,Platinum,Email,5,15,High
cust_686,Martin,Ramirez,mcdonaldmegan@example.org,8319977748,514 William Manors Suite 823,New Alejandraberg,Rhode Island,Brazil,42444,2024-02-27,2024-06-27,97,1118.2,Yes,Gold,Email,5,1,High
cust_850,Cheryl,Calderon,kevin20@example.org,(348)524-8863,71450 Sherry Villages Apt. 802,Sheltonshire,Delaware,Germany,35047,2024-02-28,2024-07-17,14,9893.8,No,Platinum,,2,11,High
cust_230,Brian,Cook,sherryparsons@example.net,217.991.1006x512,9611 Anita Hill,Moraleschester,Iowa,Australia,79088,2024-02-28,2024-07-22,76,9972.68,Yes,Platinum,Email,4,6,Medium
cust_513,Lindsey,Clark,john21@example.net,001-245-259-0670,48942 Kelly Lane Suite 489,Reynoldschester,Arkansas,Australia,43345,2024-02-29,2024-04-29,70,3509.68,No,Platinum,SMS,2,9,High
cust_234,Erica,Gray,morganjason@example.com,455.428.9611,86559 Rowland Gardens,Port Christinaborough,Ohio,Japan,39060,2024-03-01,2024-05-15,75,6879.77,Yes,Platinum,None,3,12,High
cust_199,Edward,Jennings,megan65@example.org,+1-536-244-2493x6312,7786 Lucas Camp,East Joseph,Alaska,United States,34369,2024-03-01,2024-05-04,32,7408.01,No,Platinum,None,2,17,High
cust_493,April,Anderson,burnettkaren@example.org,(656)908-3200,889 Bailey Fords Suite 852,Lake Amanda,Arkansas,Australia,98884,2024-03-02,2024-09-05,28,5892.73,No,Platinum,None,4,14,Medium
cust_271,Kimberly,Rice,john43@example.net,(711)629-1093x3711,82023 Pierce Glen Suite 571,Joneschester,North Dakota,China,66544,2024-03-02,2024-04-09,87,7230.56,Yes,Platinum,Email,1,0,High
cust_354,Daniel,Munoz,monica23@example.com,001-210-906-8761x6481,046 Michael Stravenue Suite 611,Port Jose,Pennsylvania,Brazil,99273,2024-03-03,2024-08-15,15,983.4,Yes,Gold,Email,3,11,Medium
cust_638,Blake,Vasquez,mgallegos@example.org,229.498.6515,8464 Nicole Isle Suite 883,Port Malik,Nevada,Australia,93640,2024-03-05,2024-04-04,55,2187.9,Yes,Platinum,Phone,2,8,High
cust_385,Carol,Berry,xmccarthy@example.org,427.309.0814x41529,92957 Bowers Crescent Apt. 535,East Susan,New York,China,25187,2024-03-06,2024-03-15,-11,8419.51,Yes,Platinum,Phone,3,20,High
cust_410,Paul,Rodriguez,jameshudson@example.net,639-245-7039x4380,53765 Joyce Rapids,South Timothy,Rhode Island,Japan,37901,2024-03-07,2024-08-04,-75,3487.47,No,Platinum,Phone,5,6,Medium
cust_895,Curtis,Johnson,shannonbradshaw@example.org,403.672.7186,5631 David Club Apt. 807,New Rebecca,Ohio,Brazil,99892,2024-03-10,2024-09-27,62,3138.76,No,Platinum,None,2,1,Low
cust_201,Linda,Manning,grobinson@example.org,,673 Suarez Drive Suite 754,Lake Tammyton,West Virginia,Germany,87299,2024-03-11,2024-03-23,8,5571.61,Yes,Platinum,None,5,15,High
cust_956,Tracy,Sullivan,michelle01@example.org,639-415-4804,4792 Jose Prairie,North Aaronhaven,Montana,Brazil,13247,2024-03-13,2024-06-05,46,2663.13,Yes,Platinum,SMS,4,6,High
cust_905,Vickie,Smith,brandilutz@example.com,240.794.1218,7959 Jasmine Haven,Franklinview,Colorado,Brazil,18365,2024-03-13,2024-08-03,34,9861.57,No,Platinum,None,2,3,Medium
cust_531,Kim,Beck,lwalker@example.org,243.857.4835x268,606 Lee Plaza Apt. 448,New Kevin,Idaho,Japan,42171,2024-03-13,2024-06-04,97,7790.91,No,Platinum,Email,5,19,High
cust_38,Derrick,Scott,david76@example.org,(268)838-8516,1596 Mckinney Mall,Dariustown,Massachusetts,Japan,23028,2024-03-14,2024-07-26,88,7197.11,Yes,Platinum,SMS,4,2,Medium
cust_30,Dana,Oliver,courtneyberger@example.net,7478095214,28588 Rivas Glens,Coffeyport,West Virginia,United Kingdom,44897,2024-03-17,2024-06-25,95,4423.94,No,Platinum,Email,1,2,High
cust_960,Paul,Montgomery,teresa15@example.com,+1-934-474-5024x0537,489 Edwards Forks,Marvintown,Kansas,United Kingdom,58294,2024-03-17,2024-05-31,27,3482.85,No,Platinum,SMS,1,3,High
cust_965,Tammy,Choi,gravestammy@example.org,768.370.5807x9106,4070 Rose Trace,Scottview,North Carolina,Japan,26227,2024-03-18,2024-05-05,100,6642.73,No,Platinum,,3,16,High
cust_240,Miguel,Smith,michele66@example.org,528-667-1632,729 Matthews Parkway Suite 430,South Caleb,Montana,Brazil,79779,2024-03-21,2024-07-09,68,9659.5,No,Platinum,None,5,12,High
cust_491,George,Garcia,qlloyd@example.net,743-588-2325,8446 Tracy Rue,Mclaughlinfort,Iowa,United Kingdom,21677,2024-03-21,2024-05-21,23,7693.88,Yes,Platinum,None,3,9,High
cust_920,Calvin,Warren,rmoyer@example.net,+1-841-607-9116x114,1198 Bruce Ports Suite 542,Morganfort,Indiana,France,96402,2024-03-27,2024-08-11,15,9264.23,No,Platinum,None,3,5,Medium
cust_24,Bill,Reynolds,cassandra01@example.org,+1-899-904-9027x87429,5655 Mia Isle,Steeleport,Texas,Australia,52989,2024-03-27,2024-07-17,52,1207.67,Yes,Gold,Email,5,2,High
cust_705,Jay,Lopez,zevans@example.com,+1-476-202-4986x634,67734 Thompson Mountains Apt. 561,Haleyfurt,Montana,Germany,49119,2024-03-28,2024-07-20,28,1838.94,No,Gold,Email,1,17,High
cust_466,Justin,Werner,hornerebecca@example.org,+1-336-659-5201x491,433 Moreno Junctions,New Donaldchester,Illinois,China,22861,2024-03-29,2024-04-30,95,5247.24,Yes,Platinum,Email,3,13,High
cust_690,Gary,Serrano,williampierce@example.com,(438)302-0761x23961,518 Eric Port,Booneville,North Carolina,Brazil,18040,2024-03-29,2024-04-03,67,7948.13,No,Platinum,Email,4,4,High
cust_958,Brian,Hicks,cbradley@example.org,959-271-5579x327,54917 Harris Valley,Lake Mary,Nebraska,Japan,01104,2024-03-31,2024-07-26,56,1100.75,Yes,Gold,Phone,1,7,Medium
cust_302,James,Walsh,jessica12@example.net,001-497-243-2512x257,5024 George Trace Apt. 957,South Morganfort,Delaware,United Kingdom,06422,2024-04-02,2024-07-23,94,759.27,Yes,Gold,SMS,5,19,Medium
cust_838,Angela,Walker,zgonzalez@example.net,533-207-3453,64122 Chang Glen,Lake Ashleystad,Illinois,France,94162,2024-04-02,2024-05-03,95,6781.34,No,Platinum,None,5,4,High
cust_519,Jerome,Ball,josephenglish@example.com,940.601.8167,5244 Rangel Lake,Joseton,Ohio,United Kingdom,28060,2024-04-03,2024-09-24,66,1038.29,Yes,Gold,SMS,5,20,Low
cust_141,Colleen,Brown,jacquelinemoody@example.org,935.985.7306x5240,739 Amy Islands Suite 498,North Amanda,New Hampshire,Canada,39255,2024-04-03,2024-07-19,100,2888.13,No,Platinum,Email,1,7,High
cust_804,Nicole,Ross,wgarcia@example.com,,272 Crystal Summit Apt. 649,North Carolberg,Virginia,France,70062,2024-04-04,2024-06-11,43,8064.64,Yes,Platinum,None,4,4,High
cust_656,Bonnie,Bradley,qfaulkner@example.org,(804)429-8622,6617 Thompson Key,Bishopshire,Rhode Island,Japan,86655,2024-04-04,2024-07-28,56,1426.54,Yes,Gold,SMS,1,4,Medium
cust_967,Andrea,Hopkins,wendy93@example.org,820.275.6052,523 Rachel Rest,Jamesbury,Alaska,Germany,79196,2024-04-06,2024-05-08,81,6791.23,No,Platinum,Phone,3,11,High
cust_160,Michelle,Walton,jennifer46@example.org,335.974.3842x1503,8235 Oconnor Pine,Kimberlyberg,Wyoming,Australia,13379,2024-04-06,2024-10-05,45,9475.36,No,Platinum,Email,3,6,Low
cust_934,William,Montgomery,fosterjulie@example.org,(430)689-9646,3548 Larson Fall,East Loristad,Missouri,United States,04720,2024-04-06,2024-07-13,67,5122.33,Yes,Platinum,,3,3,High
cust_105,Jason,Ayala,tracygallagher@example.org,(296)566-6760,58300 Jeremy Wells Suite 421,Gordonport,Hawaii,United Kingdom,09058,2024-04-07,2024-06-03,34,533.47,No,Gold,Email,1,15,High
cust_977,Nicole,Gilmore,jocelynstephens@example.com,212.642.6647x42644,832 Greene Mews Suite 379,Aprilside,New Mexico,United Kingdom,58648,2024-04-08,2024-06-05,79,9069.42,Yes,Platinum,SMS,2,19,High
cust_604,Shannon,Martin,harrislisa@example.net,2876167221,461 Rodriguez Expressway Apt. 707,Kirkchester,Arkansas,France,19467,2024-04-09,2024-09-01,18,8172.22,No,Platinum,Phone,3,0,Medium
cust_422,Lindsay,Stark,mary95@example.com,987.769.8999x2751,4449 Lawrence Islands,New James,Maryland,United Kingdom,25646,2024-04-10,2024-07-17,54,5000.98,No,Platinum,None,3,8,High
cust_188,Trevor,Arellano,bianca96@example.com,+1-971-458-9042x9025,04565 Keith Pines Apt. 832,New Karenside,Massachusetts,Germany,41947,2024-04-11,2024-08-19,43,3026.44,Yes,Platinum,SMS,3,7,Medium
cust_941,Christopher,Thomas,kirbylaura@example.org,916.341.8044x60819,83469 Baker Port Suite 060,Mariahaven,Arizona,Germany,54760,2024-04-12,2024-08-20,78,2129.63,Yes,Platinum,Email,5,8,Medium
cust_743,Robert,Johnson,taylormichael@example.net,001-534-775-9783x354,92149 Kennedy Course Suite 638,Mercerfurt,Maine,China,89469,2024-04-16,2024-09-13,98,3605.49,Yes,Platinum,Phone,2,9,Medium
cust_855,Kimberly,Fields,william81@example.com,3369100770,75949 Lisa Via Apt. 781,North Scottshire,Virginia,Japan,55960,2024-04-17,2024-10-16,24,2502.17,Yes,Platinum,SMS,2,13,Low
cust_200,Andrea,Newman,stuarttodd@example.org,8154941651,98189 Crawford Course,New David,Massachusetts,Germany,43661,2024-04-17,2024-08-30,30,8159.7,No,Platinum,SMS,2,9,Medium
cust_124,Zachary,Bennett,zacharygomez@example.com,479.408.2723x1843,9136 Cortez Orchard,Mendozashire,Hawaii,Brazil,85338,2024-04-18,2024-04-22,60,7546.91,No,Platinum,SMS,3,4,High
cust_107,Heather,Mccoy,robert18@example.com,+1-592-561-8914x117,356 Martin Plaza Suite 375,North Alexander,Colorado,Brazil,14975,2024-04-20,2024-08-19,10,8993.67,No,Platinum,Phone,1,4,Medium
cust_868,Jason,Smith,ptaylor@example.com,5289303424,91692 Michelle Creek Suite 631,Larsenchester,South Carolina,Germany,51030,2024-04-21,2024-07-14,91,2692.46,Yes,Platinum,Phone,2,1,High
cust_142,Shawn,Parsons,bgross@example.net,,511 Bradley Curve Apt. 031,Leeton,Oregon,Brazil,84616,2024-04-21,2024-08-17,77,5365.18,Yes,Platinum,Phone,3,13,Medium
cust_661,Heather,Whitaker,garzazachary@example.org,970.634.2444,7607 Cline Trail,West Valerie,Alabama,Australia,91180,2024-04-22,2024-07-05,75,9980.07,Yes,Platinum,Phone,4,2,High
cust_661,Heather,Whitaker,garzazachary@example.org,970.634.2444,7607 Cline Trail,West Valerie,Alabama,Australia,91180,2024-04-22,2024-07-05,75,9980.07,Yes,Platinum,Phone,4,2,High
cust_470,Jonathan,Aguirre,tavila@example.net,+1-669-496-4899x718,693 Mark Cove Suite 084,East Pamela,Connecticut,Australia,24743,2024-04-24,2024-09-13,27,5468.78,No,Platinum,None,5,4,Medium
cust_732,Michelle,Jones,turnermisty@example.net,(902)923-4778x045,1840 Johnson Forks,North Kelly,Oklahoma,Japan,89713,2024-04-26,2024-10-08,31,9436.04,No,Platinum,Email,4,18,Low
cust_258,Jacqueline,Kelley,andersonkaren@example.net,4475292774,305 Erika Walks,South Stephanie,Nevada,Canada,89557,2024-04-27,2024-10-05,55,6943.37,No,Platinum,Email,2,12,Low
cust_455,Andrew,Hill,lynnyoung@example.org,001-223-333-2470x7392,4621 Thomas Avenue,West Austin,Idaho,Japan,90211,2024-04-28,2024-07-09,54,7463.62,No,Platinum,None,4,3,High
cust_675,Donald,Taylor,andrewdavis@example.net,6164933284,7199 Pamela Branch,Riveramouth,Colorado,Australia,43526,2024-04-28,2024-08-25,4,2100.2,Yes,Platinum,Phone,4,20,Medium
cust_927,James,Eaton,feliciachen@example.net,538.945.6125x78047,851 Herring Ports,Fernandezfurt,Maine,Japan,48935,2024-04-30,2024-06-29,16,6318.1,No,Platinum,SMS,5,5,High
cust_739,Matthew,Moore,wwhite@example.com,(698)834-5150x25285,08730 Martinez Stravenue,Lake Stephenbury,Oklahoma,Australia,94220,2024-04-30,2024-10-09,26,6409.14,Yes,Platinum,Email,3,6,Low
cust_914,Michele,Rich,daviscathy@example.com,001-805-655-4654x2683,7140 Kelly Union,Crystalmouth,Louisiana,Australia,44798,2024-05-03,2024-07-01,45,9420.0,No,Platinum,None,5,5,High
cust_157,Emily,Carr,tammycurry@example.com,3146556168,14586 Heather Ridge Apt. 198,South Jenniferport,Nevada,Japan,80303,2024-05-04,2024-06-16,17,6123.36,Yes,Platinum,Email,3,12,High
cust_457,Rachel,Hall,castroralph@example.net,001-220-382-8323,815 Jordan Isle,Port Gregory,Nevada,India,64792,2024-05-06,2024-06-08,93,3241.27,Yes,Platinum,Phone,4,17,High
cust_865,James,Rivas,ufarrell@example.com,992-547-4111,0386 Susan Lock Suite 611,West Stacy,Maine,United Kingdom,96220,2024-05-06,2024-06-08,77,2748.74,Yes,Platinum,SMS,1,18,High
cust_664,Bill,Palmer,rcohen@example.net,001-307-888-0265x295,693 Jennifer Junctions Suite 230,New Tricia,Maryland,China,35057,2024-05-06,2024-07-28,17,2121.55,Yes,Platinum,SMS,3,1,Medium
cust_101,Mary,Green,mitchellpaul@example.org,001-233-933-4680,290 Johnny Valley,Jenniferview,Nevada,Australia,49846,2024-05-08,2024-07-21,57,4452.51,Yes,Platinum,SMS,1,11,Medium
cust_9,Albert,Howell,jonesjason@example.com,(651)235-4278,124 Pamela Summit Apt. 449,Lake Matthew,Utah,India,83631,2024-05-09,2024-07-29,75,4000.01,Yes,Platinum,,5,15,Medium
cust_284,Michael,Davis,jennifermurray@example.com,472-919-7054x669,955 Evelyn Parkways Suite 409,Lake Krystalside,Alabama,France,20759,2024-05-09,2024-06-25,88,6306.67,Yes,Platinum,SMS,1,0,High
cust_440,Julie,Zimmerman,susan92@example.org,(546)917-5202,26005 Mcbride Landing Suite 017,East Dylan,Utah,Australia,86833,2024-05-15,2024-09-08,33,8174.33,Yes,Platinum,Email,2,12,Medium
cust_5,Kyle,Brown,millertodd@example.org,001-682-827-8248x96383,8713 Caleb Brooks Apt. 930,Lake Crystalbury,California,Australia,04618,2024-05-17,2024-05-27,91,704.86,Yes,Gold,SMS,1,7,High
cust_783,John,Lucas,katherinerussell@example.net,2633585301,8969 Miller Valley,North Katherine,Tennessee,China,66523,2024-05-17,2024-06-08,57,7395.16,No,Platinum,Phone,3,10,High
cust_815,Logan,Mitchell,rodriguezconnor@example.net,+1-751-436-7380,88193 Monroe Stravenue,Palmerville,Ohio,Germany,37130,2024-05-19,2024-10-08,29,5003.33,No,Platinum,Phone,5,9,Low
cust_208,William,Nelson,brandybonilla@example.net,001-392-761-3715x04165,17774 Mark Cape,Nguyenshire,Florida,France,28205,2024-05-21,2024-09-18,27,3713.34,No,Platinum,,5,7,Medium
cust_563,James,Mccoy,ewood@example.net,(820)630-0449,29390 Donald Street Suite 121,Lake Michelle,Michigan,Canada,52075,2024-05-22,2024-08-08,80,3625.39,Yes,Platinum,None,2,8,Medium
cust_836,Joshua,Owen,ericryan@example.org,001-859-466-7715x39022,3650 Jennifer Divide Apt. 900,Turnermouth,Nebraska,Germany,09355,2024-05-22,2024-08-26,2,988.49,Yes,Gold,None,1,3,Medium
cust_307,Katie,Davis,christinaturner@example.org,001-885-429-8940,078 Combs Corner Apt. 415,Port Kellyfort,Vermont,United Kingdom,43926,2024-05-22,2024-06-09,58,455.72,No,Silver,None,3,7,High
cust_833,Michael,Miller,heatherthompson@example.net,001-677-536-7724,54978 Martin Way Suite 571,Rebeccaport,Iowa,India,68465,2024-05-24,2024-08-27,89,1441.01,Yes,Gold,Email,3,20,Medium
cust_894,Hunter,Chavez,travisbonnie@example.com,(538)890-1248x4479,1156 Taylor Curve Apt. 070,Rogersview,North Dakota,United Kingdom,04466,2024-05-24,2024-10-13,96,2126.52,Yes,Platinum,Phone,4,5,Low
cust_523,Kyle,Cline,marilyn10@example.org,807.962.0545,0066 Henderson Course,North Rebeccafurt,Mississippi,United States,39703,2024-05-25,2024-09-05,12,2183.94,Yes,Platinum,Email,2,4,Medium
cust_211,Michael,Richards,wilsondorothy@example.org,(960)616-4597,32194 Ryan Brook Apt. 610,Lake Thomas,Vermont,Japan,53597,2024-05-27,2024-10-13,83,9572.8,Yes,Platinum,Email,1,0,Low
cust_371,Christina,Wright,jack45@example.net,298.889.4256x529,20203 Randy Branch,Webbstad,Illinois,United States,82907,2024-05-28,2024-10-13,15,6692.7,No,Platinum,,5,19,Low
cust_273,Jeffrey,Ferguson,benjamin24@example.org,603-438-1059x551,450 Madison Forges Suite 240,Lake Juliefurt,Tennessee,France,34231,2024-05-28,2024-08-26,16,5025.39,Yes,Platinum,Phone,2,16,Medium
cust_384,Matthew,Walton,andrew90@example.net,8516208005,951 Jacob River,Whiteborough,Minnesota,India,13210,2024-05-30,2024-10-05,36,8402.7,Yes,Platinum,SMS,4,14,Low
cust_938,Dylan,Jefferson,karengould@example.net,001-450-371-9612x933,9522 Anna Wall,Blaketon,Indiana,Canada,63153,2024-05-31,2024-06-10,58,1680.82,Yes,Gold,SMS,5,13,High
cust_775,James,Patterson,mendozaderek@example.com,,36540 Patricia Courts,Kellyburgh,Maine,Australia,72950,2024-05-31,2024-07-07,48,9088.48,Yes,Platinum,,1,13,High
cust_990,Hector,Smith,ronald27@example.org,001-826-202-6118,93609 Brittany Vista,Port Angelamouth,Arkansas,United States,06922,2024-05-31,2024-10-17,4,8521.79,Yes,Platinum,Phone,1,3,Low
cust_478,Karen,Moyer,vasquezjacqueline@example.net,001-266-717-7067x3682,8212 Jeffrey Keys,Emilyland,Montana,United Kingdom,89465,2024-06-01,2024-07-21,84,9330.97,Yes,Platinum,SMS,1,17,Medium
cust_119,Jennifer,Brown,haynescharles@example.net,244-991-4766,326 Choi Divide,Ericastad,Alabama,Australia,73052,2024-06-02,2024-06-21,65,5591.65,No,Platinum,Email,4,1,High
cust_943,Sharon,Coffey,otaylor@example.com,874-468-5902,1166 Kayla Plains Suite 603,Candiceberg,Louisiana,India,52932,2024-06-04,2024-08-23,-16,1249.69,Yes,Gold,,5,12,Medium
cust_366,Jennifer,Ray,kendraharris@example.org,708-790-2851,334 Roger Groves,East Kelsey,Alaska,China,18498,2024-06-05,2024-10-10,70,7387.12,Yes,Platinum,Phone,3,14,Low
cust_4,Daniel,Burton,ycarlson@example.com,+1-878-448-0184x514,48281 Skinner Parkways Apt. 252,New Mariotown,Delaware,Germany,48077,2024-06-07,2024-09-25,6,7300.02,Yes,Platinum,None,1,17,Low
cust_98,Jason,Lee,hendersonvanessa@example.com,829.745.1168,709 Rodriguez Drive Apt. 999,North Annaville,Maine,Brazil,70707,2024-06-08,2024-10-01,4,6199.27,No,Platinum,Phone,1,20,Low
cust_217,Chad,Morgan,kholden@example.com,8606290846,0489 Isabella Mission Apt. 899,Terryfurt,Wyoming,France,26360,2024-06-09,2024-06-20,73,9773.52,Yes,Platinum,Email,2,6,High
cust_765,Kaitlyn,Watkins,deborah67@example.org,9002521410,63485 Laura Skyway Suite 123,Smithstad,Colorado,Brazil,14935,2024-06-10,2024-08-24,36,2025.01,Yes,Platinum,None,1,12,Medium
cust_94,Tammy,Johnson,samantha93@example.net,001-417-325-1355,0433 Michael Turnpike Apt. 006,Oconnorburgh,Nebraska,United Kingdom,65130,2024-06-10,2024-07-25,81,980.67,Yes,Gold,SMS,4,1,Medium
